"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"1925","032800","판타지오",744,-12,-1.59,"KOSDAQ","오락·문화",59045128608,NA,NA,323,2.3,0,0
"1926","001620","케이비아이동국실업",891,3,0.34,"KOSPI","운수장비",58843486152,NA,NA,2665,0.33,0,0
"1927","317830","에스피시스템스",7210,-10,-0.14,"KOSDAQ","기계·장비",58730497000,212,34.01,3737,1.93,20,0.28
"1928","087600","픽셀플러스",7190,-90,-1.24,"KOSDAQ","반도체",58717552020,NA,NA,9523,0.76,0,0
"1929","071090","하이스틸",29300,1300,4.64,"KOSPI","철강금속",58598359200,16,1831.25,63833,0.46,100,0.34
"1930","024740","한일단조",1960,35,1.82,"KOSDAQ","운송장비·부품",58587002880,107,18.32,3698,0.53,0,0
"1931","073070","에이팸",2035,0,0,"KOSDAQ","운송장비·부품",58427546375,NA,NA,2250,0.9,0,0
"1932","127710","아시아경제",2290,-25,-1.08,"KOSDAQ","디지털컨텐츠",58415000860,146,15.68,4044,0.57,0,0
"1933","006920","모헨즈",5340,250,4.91,"KOSDAQ","비금속",58312800000,50,106.8,2067,2.58,0,0
"1934","044380","주연테크",1065,35,3.4,"KOSPI","전기전자",58161874785,NA,NA,731,1.46,0,0
"1935","204840","지엘팜텍",1230,5,0.41,"KOSDAQ","기타서비스",58068569370,NA,NA,62,19.84,0,0
"1936","079950","인베니아",2500,-15,-0.6,"KOSDAQ","기계·장비",5.8e+10,53,47.17,1945,1.29,0,0
"1937","101000","상상인인더스트리",910,19,2.13,"KOSDAQ","기계·장비",57850665600,NA,NA,400,2.28,0,0
"1938","290270","휴네시온",6020,-100,-1.63,"KOSDAQ","소프트웨어",57838185440,187,32.19,2478,2.43,35,0.58
"1939","091970","나노캠텍",2055,20,0.98,"KOSDAQ","화학",57705273375,NA,NA,2292,0.9,0,0
"1940","038620","위즈코프",1415,-25,-1.74,"KOSDAQ","유통",57432069525,2,707.5,984,1.44,0,0
"1941","208370","셀바스헬스케어",2635,70,2.73,"KOSDAQ","의료·정밀기기",57128286140,NA,NA,1114,2.37,0,0
"1942","311390","네오크레마",7800,-10,-0.13,"KOSDAQ","음식료·담배",57064761000,164,47.56,5197,1.5,0,0
"1943","115530","씨엔플러스",839,0,0,"KOSDAQ","IT부품",57020957000,NA,NA,222,3.78,0,0
"1944","085810","알티캐스트",2000,-10,-0.5,"KOSDAQ","소프트웨어",56832758000,NA,NA,2931,0.68,0,0
"1945","004100","태양금속",1545,-80,-4.92,"KOSPI","운수장비",56701500000,NA,NA,1773,0.87,5,0.32
"1946","094970","제이엠티",3380,-120,-3.43,"KOSDAQ","IT부품",56609051200,57,59.3,3300,1.02,50,1.48
"1947","140520","대창스틸",2825,60,2.17,"KOSDAQ","금속",5.65e+10,NA,NA,4685,0.6,100,3.54
"1948","056000","COWON",2860,0,0,"KOSDAQ","디지털컨텐츠",56399843500,NA,NA,1229,2.33,0,0
"1949","086060","진바이오텍",6540,380,6.17,"KOSDAQ","음식료·담배",56313238980,98,66.73,5450,1.2,30,0.46
"1950","190650","코리아에셋투자증권",8800,-110,-1.23,"KOSDAQ","금융",56214400000,1207,7.29,10902,0.81,300,3.41
"1951","002820","선창산업",4450,45,1.02,"KOSPI","종이목재",56105551050,NA,NA,17354,0.26,0,0
"1952","290660","네오펙트",2960,10,0.34,"KOSDAQ","의료·정밀기기",55962588800,NA,NA,907,3.26,0,0
"1953","021880","메이슨캐피탈",564,8,1.44,"KOSDAQ","금융",55940006112,NA,NA,313,1.8,0,0
"1954","016920","카스",2335,35,1.52,"KOSDAQ","유통",55910869830,140,16.68,1893,1.23,10,0.43
"1955","018500","동원금속",1195,0,0,"KOSPI","운수장비",55872144935,350,3.41,1363,0.88,0,0
"1956","010280","쌍용정보통신",1380,5,0.36,"KOSDAQ","컴퓨터서비스",55840366920,32,43.13,1095,1.26,0,0
"1957","131090","시큐브",1395,-10,-0.71,"KOSDAQ","소프트웨어",5.58e+10,133,10.49,754,1.85,10,0.72
"1958","173130","오파스넷",4680,125,2.74,"KOSDAQ","소프트웨어",55506812400,NA,NA,1492,3.14,0,0
"1959","054930","유신",18400,200,1.1,"KOSDAQ","기타서비스",5.52e+10,NA,NA,27126,0.68,0,0
"1960","007630","폴루스바이오팜",1225,0,0,"KOSPI","유통업",55134426375,NA,NA,1509,0.81,0,0
"1961","019180","티에이치엔",3060,-80,-2.55,"KOSPI","전기전자",5.508e+10,959,3.19,3503,0.87,60,1.96
"1962","062970","피피아이",5910,10,0.17,"KOSDAQ","일반전기전자",55011373350,339,17.43,2409,2.45,0,0
"1963","006880","신송홀딩스",4635,145,3.23,"KOSPI","유통업",54826756830,NA,NA,7609,0.61,80,1.73
"1964","075130","플랜티넷",6110,80,1.33,"KOSDAQ","컴퓨터서비스",54745600000,303,20.17,7467,0.82,250,4.09
"1965","332370","아이디피",8240,-30,-0.36,"KOSDAQ","정보기기",54687751120,680,12.12,4385,1.88,0,0
"1966","048470","대동스틸",5450,-30,-0.55,"KOSDAQ","금속",5.45e+10,32,170.31,6111,0.89,30,0.55
"1967","095270","웨이브일렉트로",3705,-295,-7.38,"KOSDAQ","IT부품",54491709870,NA,NA,1239,2.99,0,0
"1968","024070","WISCOM",3550,-125,-3.4,"KOSPI","화학",54408854900,70,50.71,7697,0.46,50,1.41
"1969","007770","한일화학",15500,400,2.65,"KOSDAQ","화학",5.4405e+10,475,32.63,26611,0.58,150,0.97
"1970","073540","에프알텍",4770,-60,-1.24,"KOSDAQ","통신장비",5.4378e+10,NA,NA,2742,1.74,0,0
"1971","079000","와토스코리아",7550,-90,-1.18,"KOSDAQ","화학",5.436e+10,437,17.28,10456,0.72,200,2.65
"1972","208860","엔지스테크널러지",4745,320,7.23,"KOSDAQ","소프트웨어",54301129935,NA,NA,955,4.97,0,0
"1973","277410","인산가",1965,-5,-0.25,"KOSDAQ","음식료·담배",54200355270,121,16.24,1154,1.7,30,1.53
"1974","106080","하이소닉",3110,0,0,"KOSDAQ","IT부품",54171544330,NA,NA,825,3.77,0,0
"1975","069140","누리플랜",7600,190,2.56,"KOSDAQ","금속",53980846800,NA,NA,4313,1.76,0,0
"1976","122690","서진오토모티브",2760,-540,-16.36,"KOSDAQ","운송장비·부품",53933838960,NA,NA,4352,0.63,0,0
"1977","109070","컨버즈",4100,0,0,"KOSPI","종이목재",53879690800,NA,NA,1010,4.06,0,0
"1978","154040","솔루에타",4150,10,0.24,"KOSDAQ","IT부품",53867605900,NA,NA,4924,0.84,0,0
"1979","044480","경남바이오파마",2675,-80,-2.9,"KOSDAQ","화학",53841881050,NA,NA,3458,0.77,0,0
"1980","046970","우리로",1910,0,0,"KOSDAQ","유통",53792275450,NA,NA,1107,1.73,0,0
"1981","214310","세미콘라이트",1350,10,0.75,"KOSDAQ","반도체",53766332550,NA,NA,1565,0.86,0,0
"1982","072130","유엔젤",4070,40,0.99,"KOSPI","서비스업",53705497780,NA,NA,2745,1.48,0,0
"1983","010660","화천기계",2435,-30,-1.22,"KOSPI","기계",5.357e+10,NA,NA,5663,0.43,0,0
"1984","015020","이스타코",1245,-50,-3.86,"KOSPI","서비스업",53350242000,307,4.06,1141,1.09,0,0
"1985","032540","TJ미디어",3820,30,0.79,"KOSDAQ","일반전기전자",53218746380,64,59.69,5642,0.68,50,1.31
"1986","010770","평화홀딩스",3635,-40,-1.09,"KOSPI","운수장비",53163568910,NA,NA,7971,0.46,150,4.13
"1987","051390","YW",4680,-120,-2.5,"KOSDAQ","유통",53143122240,218,21.47,6272,0.75,50,1.07
"1988","079650","서산",2655,110,4.32,"KOSDAQ","비금속",5.31e+10,NA,NA,3526,0.75,0,0
"1989","032080","아즈텍WB",2470,-15,-0.6,"KOSDAQ","섬유·의류",53082841630,231,10.69,4437,0.56,0,0
"1990","109080","옵티시스",9400,290,3.18,"KOSDAQ","통신장비",52978400000,579,16.23,6727,1.4,50,0.53
"1991","184230","SGA솔루션즈",1360,25,1.87,"KOSDAQ","소프트웨어",52963302800,NA,NA,496,2.74,0,0
"1992","071850","캐스텍코리아",3195,45,1.43,"KOSDAQ","운송장비·부품",52938555660,NA,NA,7346,0.43,0,0
"1993","054940","엑사이엔씨",1595,65,4.25,"KOSDAQ","건설",52911809060,NA,NA,1570,1.02,0,0
"1994","099440","스맥",1715,10,0.59,"KOSDAQ","기계·장비",52709854435,NA,NA,3428,0.5,0,0
"1995","234920","자이글",3895,35,0.91,"KOSDAQ","일반전기전자",52702894450,NA,NA,3818,1.02,0,0
"1996","005820","원림",23950,-550,-2.24,"KOSPI","섬유의복",5.269e+10,1450,16.52,39414,0.61,250,1.04
"1997","033340","좋은사람들",1055,0,0,"KOSDAQ","섬유·의류",52653176320,NA,NA,2156,0.49,0,0
"1998","043200","파루",1355,75,5.86,"KOSDAQ","IT부품",52554280685,13,104.23,1267,1.07,0,0
"1999","320000","윈텍",2840,-15,-0.53,"KOSDAQ","기계·장비",52537580320,NA,NA,NA,NA,0,0
"2000","008470","부스타",6250,-220,-3.4,"KOSDAQ","금속",5.253e+10,416,15.02,8763,0.71,90,1.44
"2001","024830","세원물산",6280,0,0,"KOSDAQ","운송장비·부품",5.2438e+10,1572,3.99,22641,0.28,25,0.4
"2002","130740","티피씨글로벌",4635,35,0.76,"KOSDAQ","운송장비·부품",52267407165,NA,NA,5671,0.82,20,0.43
"2003","168330","내츄럴엔도텍",2525,0,0,"KOSDAQ","기타서비스",52181200550,NA,NA,1010,2.5,0,0
"2004","208350","지란지교시큐리티",6250,-20,-0.32,"KOSDAQ","출판·매체복제",51915881250,318,19.65,5177,1.21,0,0
"2005","018470","조일알미늄",597,-1,-0.17,"KOSPI","철강금속",51662287515,NA,NA,1617,0.37,0,0
"2006","065770","CS",2740,175,6.82,"KOSDAQ","통신장비",51608311000,NA,NA,1155,2.37,0,0
"2007","007530","영신금속",4010,-215,-5.09,"KOSDAQ","금속",51460201680,450,8.91,3267,1.23,0,0
"2008","032580","피델릭스",1560,30,1.96,"KOSDAQ","반도체",51289410120,NA,NA,1370,1.14,0,0
"2009","213090","미래테크놀로지",8370,-40,-0.48,"KOSDAQ","소프트웨어",51230995560,554,15.11,9297,0.9,120,1.43
"2010","025530","SJM홀딩스",3430,-40,-1.15,"KOSPI","유통업",51223647440,363,9.45,10066,0.34,175,5.1
"2011","089530","에이티세미콘",359,-5,-1.37,"KOSDAQ","반도체",51199076508,NA,NA,444,0.81,0,0
"2012","002690","동일제강",3400,-60,-1.73,"KOSPI","철강금속",5.1e+10,74,45.95,8703,0.39,10,0.29
"2013","082660","코스나인",1460,5,0.34,"KOSDAQ","IT부품",50964323660,NA,NA,629,2.32,0,0
"2014","119500","포메탈",4285,-85,-1.95,"KOSDAQ","금속",50765389120,186,23.04,3776,1.13,60,1.4
"2015","138070","신진에스엠",5650,-150,-2.59,"KOSDAQ","금속",50692833950,275,20.55,7926,0.71,70,1.24
"2016","046310","백금T&A",3080,-100,-3.14,"KOSDAQ","통신장비",50569414280,119,25.88,2650,1.16,50,1.62
"2017","115480","씨유메디칼",1870,10,0.54,"KOSDAQ","의료·정밀기기",50433759750,NA,NA,2747,0.68,0,0
"2018","053050","지에스이",1680,30,1.82,"KOSDAQ","전기·가스·수도",50379162960,155,10.84,2305,0.73,40,2.38
"2019","131180","딜리",1710,-10,-0.58,"KOSDAQ","정보기기",50188500000,74,23.11,1964,0.87,40,2.34
"2020","096610","알에프세미",5280,-70,-1.31,"KOSDAQ","반도체",50132142720,NA,NA,6140,0.86,13,0.25
"2021","279600","미디어젠",10800,-50,-0.46,"KOSDAQ","소프트웨어",50093434800,NA,NA,3891,2.78,0,0
"2022","019540","일지테크",3695,40,1.09,"KOSDAQ","운송장비·부품",49932382500,NA,NA,8805,0.42,0,0
"2023","029480","릭스솔루션",626,-12,-1.88,"KOSDAQ","통신장비",49870775776,NA,NA,365,1.72,0,0
"2024","080530","코디",2010,15,0.75,"KOSDAQ","화학",49750720020,NA,NA,1852,1.09,0,0
"2025","317770","슈프리마아이디",16400,200,1.23,"KOSDAQ","일반전기전자",49725128000,397,41.31,12939,1.27,0,0
"2026","085910","네오티스",4020,-30,-0.74,"KOSDAQ","운송장비·부품",49670034600,135,29.78,3880,1.04,250,6.22
"2027","064480","브리지텍",4145,10,0.24,"KOSDAQ","컴퓨터서비스",49543112500,NA,NA,2755,1.5,100,2.41
"2028","054300","팬스타엔터프라이즈",938,-15,-1.57,"KOSDAQ","기계·장비",49452404932,16,58.63,821,1.14,0,0
"2029","033250","체시스",1545,10,0.65,"KOSPI","운수장비",4.944e+10,NA,NA,954,1.62,0,0
"2030","009810","엔케이물산",622,-8,-1.27,"KOSPI","유통업",49411188620,NA,NA,802,0.78,0,0
"2031","039980","리노스",1185,15,1.28,"KOSDAQ","유통",49225618110,NA,NA,1723,0.69,0,0
"2032","101390","아이엠",1155,-15,-1.28,"KOSDAQ","IT부품",49141142820,NA,NA,770,1.5,0,0
"2033","003680","한성기업",7880,-30,-0.38,"KOSPI","음식료품",48930978200,NA,NA,8081,0.98,0,0
"2034","002680","한탑",1730,30,1.76,"KOSDAQ","음식료·담배",48907079240,NA,NA,1573,1.1,0,0
"2035","060300","레드로버",1830,0,0,"KOSDAQ","오락·문화",48765969930,NA,NA,312,5.87,0,0
"2036","045300","성우테크론",5150,-100,-1.9,"KOSDAQ","반도체",48438850300,492,10.47,5254,0.98,40,0.78
"2037","012620","원일특강",10950,300,2.82,"KOSDAQ","금속",4.818e+10,2259,4.85,26821,0.41,150,1.37
"2038","084180","수성",2380,-10,-0.42,"KOSDAQ","기계·장비",48070599780,NA,NA,1235,1.93,0,0
"2039","028080","휴맥스홀딩스",3810,70,1.87,"KOSDAQ","금융",47920297860,534,7.13,12176,0.31,0,0
"2040","076610","해성옵틱스",1150,0,0,"KOSDAQ","IT부품",47862711350,NA,NA,1957,0.59,0,0
"2041","098120","마이크로컨텍솔",5750,80,1.41,"KOSDAQ","반도체",47798404500,106,54.25,3942,1.46,0,0
"2042","024940","PN풍년",4775,160,3.47,"KOSDAQ","금속",4.775e+10,577,8.28,3828,1.25,25,0.52
"2043","134060","이퓨쳐",9980,-270,-2.63,"KOSDAQ","출판·매체복제",47597115000,381,26.19,3856,2.59,0,0
"2044","070590","한솔인티큐브",3420,50,1.48,"KOSDAQ","컴퓨터서비스",47467961820,NA,NA,1705,2.01,0,0
"2045","066790","씨씨에스",846,0,0,"KOSDAQ","방송서비스",47355837282,NA,NA,590,1.43,0,0
"2046","060480","국일신동",4270,-75,-1.73,"KOSDAQ","금속",47354300000,NA,NA,4269,1,50,1.17
"2047","049470","SGA",969,16,1.68,"KOSDAQ","소프트웨어",47299069281,NA,NA,577,1.68,0,0
"2048","035290","더블유에프엠",1305,0,0,"KOSDAQ","출판·매체복제",47272202550,NA,NA,50,26.1,0,0
"2049","046070","코다코",1205,-10,-0.82,"KOSDAQ","운송장비·부품",47072428480,NA,NA,752,1.6,0,0
"2050","073190","듀오백",3930,-35,-0.88,"KOSDAQ","기타제조",47034397200,NA,NA,2289,1.72,0,0
"2051","039310","세중",2585,35,1.37,"KOSDAQ","기타서비스",46844509195,123,21.02,4462,0.58,0,0
"2052","060260","뉴보텍",1400,5,0.36,"KOSDAQ","화학",46807250000,66,21.21,826,1.69,0,0
"2053","069640","한세엠케이",3625,-50,-1.36,"KOSPI","유통업",46796292250,NA,NA,7793,0.47,0,0
"2054","310200","애니플러스",1645,30,1.86,"KOSDAQ","오락·문화",46730237155,NA,NA,1881,0.87,0,0
"2055","081580","성우전자",3010,-30,-0.99,"KOSDAQ","IT부품",46679510430,NA,NA,6595,0.46,0,0
"2056","035200","프럼파스트",4770,-45,-0.93,"KOSDAQ","화학",46414914300,124,38.47,3618,1.32,0,0
"2057","043590","크로바하이텍",1865,0,0,"KOSDAQ","반도체",46187765670,NA,NA,861,2.17,0,0
"2058","011420","갤럭시아에스엠",1660,40,2.47,"KOSPI","서비스업",45732409040,NA,NA,791,2.1,0,0
"2059","032960","동일기연",13400,100,0.75,"KOSDAQ","IT부품",45657940600,852,15.73,14924,0.9,40,0.3
"2060","114190","강원",2500,0,0,"KOSDAQ","금속",45387277500,NA,NA,1211,2.06,0,0
"2061","237750","피앤씨테크",6970,-60,-0.85,"KOSDAQ","일반전기전자",45281302000,428,16.29,9172,0.76,0,0
"2062","050320","아래스",990,0,0,"KOSDAQ","컴퓨터서비스",45205142400,NA,NA,60,16.5,0,0
"2063","011300","성안",787,0,0,"KOSPI","섬유의복",44747135820,NA,NA,1131,0.7,0,0
"2064","049120","파인디앤씨",1695,65,3.99,"KOSDAQ","IT부품",44680105080,NA,NA,1718,0.99,25,1.47
"2065","217190","제너셈",5040,0,0,"KOSDAQ","반도체",44196636960,368,13.7,2381,2.12,50,0.99
"2066","115570","스타플렉스",5730,-260,-4.34,"KOSDAQ","화학",44067178110,NA,NA,9954,0.58,80,1.4
"2067","009620","삼보산업",1155,15,1.32,"KOSDAQ","금속",43996544130,NA,NA,655,1.76,0,0
"2068","009140","경인전자",28000,50,0.18,"KOSPI","전기전자",43982316000,182,153.85,34673,0.81,250,0.89
"2069","010640","진양폴리",4360,-90,-2.02,"KOSPI","화학",4.36e+10,755,5.77,2658,1.64,100,2.29
"2070","067770","세진티에스",5160,0,0,"KOSDAQ","IT부품",43326419880,NA,NA,4464,1.16,0,0
"2071","086250","이노와이즈",1405,0,0,"KOSDAQ","기계·장비",43288294470,NA,NA,NA,NA,0,0
"2072","254120","자비스",2120,10,0.47,"KOSDAQ","기계·장비",43108294120,NA,NA,806,2.63,0,0
"2073","060380","동양에스텍",2185,-55,-2.46,"KOSDAQ","금속",43044500000,101,21.63,2615,0.84,100,4.58
"2074","035460","기산텔레콤",2950,70,2.43,"KOSDAQ","통신장비",43003153000,231,12.77,2198,1.34,0,0
"2075","065440","이루온",1575,-15,-0.94,"KOSDAQ","소프트웨어",42958156500,20,78.75,1263,1.25,0,0
"2076","054410","케이피티유",8470,-250,-2.87,"KOSDAQ","금속",42858200000,NA,NA,6500,1.3,0,0
"2077","065420","에스아이리소스",639,0,0,"KOSDAQ","광업",42391307925,NA,NA,178,3.59,0,0
"2078","225590","패션플랫폼",1590,-30,-1.85,"KOSDAQ","섬유·의류",42352373670,164,9.7,1474,1.08,0,0
"2079","317850","대모",5040,50,1,"KOSDAQ","기계·장비",41955076800,235,21.45,5213,0.97,70,1.39
"2080","059100","아이컴포넌트",5930,100,1.72,"KOSDAQ","IT부품",41930199800,NA,NA,4061,1.46,0,0
"2081","085670","뉴프렉스",1900,-10,-0.52,"KOSDAQ","IT부품",41884198500,NA,NA,2301,0.83,0,0
"2082","215090","이디티",691,-3,-0.43,"KOSDAQ","의료·정밀기기",41868863318,NA,NA,778,0.89,0,0
"2083","227610","아우딘퓨쳐스",2080,-90,-4.15,"KOSDAQ","화학",4.16e+10,NA,NA,1707,1.22,0,0
"2084","072950","빛샘전자",6640,120,1.84,"KOSDAQ","반도체",41372903760,333,19.94,9323,0.71,100,1.51
"2085","033050","제이엠아이",1265,5,0.4,"KOSDAQ","출판·매체복제",41212867630,NA,NA,1090,1.16,0,0
"2086","030720","동원수산",8800,-30,-0.34,"KOSPI","농업, 임업 및 어업",40953484000,1304,6.75,10939,0.8,0,0
"2087","012600","센트럴인사이트",3005,-475,-13.65,"KOSPI","기계",40837625460,NA,NA,801,3.75,0,0
"2088","065690","파커스",2905,-5,-0.17,"KOSDAQ","IT부품",40563993645,NA,NA,5914,0.49,150,5.16
"2089","014910","성문전자",2075,5,0.24,"KOSPI","전기전자",40435228275,NA,NA,1356,1.53,0,0
"2090","153460","네이블",6190,90,1.48,"KOSDAQ","소프트웨어",40420786660,NA,NA,3674,1.68,0,0
"2091","010420","한솔PNS",1970,0,0,"KOSPI","유통업",40371233640,154,12.79,2004,0.98,25,1.27
"2092","197140","디지캡",5420,-400,-6.87,"KOSDAQ","출판·매체복제",40158530660,185,29.3,3932,1.38,70,1.29
"2093","263540","샘코",2015,0,0,"KOSDAQ","운송장비·부품",40128610145,NA,NA,1101,1.83,0,0
"2094","090150","광진윈텍",4135,35,0.85,"KOSDAQ","운송장비·부품",39937455055,223,18.54,4315,0.96,100,2.42
"2095","123330","제닉",5690,-80,-1.39,"KOSDAQ","화학",3.983e+10,NA,NA,3877,1.47,0,0
"2096","011230","삼화전자",3775,-5,-0.13,"KOSPI","전기전자",39478723500,NA,NA,1132,3.33,0,0
"2097","066430","와이오엠",2475,-25,-1,"KOSDAQ","유통",39242946600,NA,NA,940,2.63,0,0
"2098","023790","동일철강",5270,140,2.73,"KOSDAQ","금속",38708597950,611,8.63,7397,0.71,0,0
"2099","187790","나노",1500,5,0.33,"KOSDAQ","화학",38696782500,18,83.33,1954,0.77,0,0
"2100","030350","드래곤플라이",2260,10,0.44,"KOSDAQ","디지털컨텐츠",38662708180,NA,NA,773,2.92,0,0
"2101","323230","엠에프엠코리아",2125,-5,-0.23,"KOSDAQ","섬유·의류",38534163500,NA,NA,NA,NA,0,0
"2102","056090","유앤아이",4610,125,2.79,"KOSDAQ","의료·정밀기기",38366996990,NA,NA,4892,0.94,0,0
"2103","079170","한창산업",7350,-90,-1.21,"KOSDAQ","금속",3.822e+10,227,32.38,10088,0.73,110,1.5
"2104","093380","풍강",3840,5,0.13,"KOSDAQ","금속",37936561920,114,33.68,6168,0.62,60,1.56
"2105","084870","TBH글로벌",1815,85,4.91,"KOSPI","섬유의복",37855126485,NA,NA,5163,0.35,0,0
"2106","223310","경남제약헬스케어",3320,0,0,"KOSDAQ","소프트웨어",37836250520,NA,NA,4820,0.69,0,0
"2107","099520","ITX-AI",1285,0,0,"KOSDAQ","통신장비",37652662655,NA,NA,598,2.15,0,0
"2108","189860","서전기전",3870,-30,-0.77,"KOSDAQ","일반전기전자",37534278600,138,28.04,3894,0.99,30,0.78
"2109","275630","에스에스알",6290,-30,-0.47,"KOSDAQ","소프트웨어",37299939020,194,32.42,4265,1.47,0,0
"2110","192390","윈하이텍",3500,45,1.3,"KOSDAQ","금속",37299136000,NA,NA,4905,0.71,0,0
"2111","064510","에코마이스터",1390,5,0.36,"KOSDAQ","기계·장비",37101335120,NA,NA,855,1.63,0,0
"2112","093640","다믈멀티미디어",2820,30,1.08,"KOSDAQ","반도체",37057270320,53,53.21,1961,1.44,0,0
"2113","032280","삼일",2260,5,0.22,"KOSDAQ","운송",36642713400,213,10.61,4001,0.56,50,2.21
"2114","071950","코아스",1180,5,0.43,"KOSPI","기타제조업",36470507800,70,16.86,811,1.45,0,0
"2115","005030","부산주공",641,8,1.26,"KOSPI","운수장비",36440540397,NA,NA,709,0.9,0,0
"2116","091440","텔레필드",3970,-30,-0.75,"KOSDAQ","통신장비",36428223750,572,6.94,2971,1.34,0,0
"2117","043710","서울리거",997,-8,-0.8,"KOSDAQ","유통",36349083623,NA,NA,1717,0.58,0,0
"2118","064090","에프앤리퍼블릭",328,40,13.89,"KOSDAQ","유통",36045263160,NA,NA,423,0.78,0,0
"2119","048830","엔피케이",1925,-5,-0.26,"KOSDAQ","화학",36043551775,NA,NA,2153,0.89,30,1.56
"2120","317530","캐리소프트",5310,-220,-3.98,"KOSDAQ","오락·문화",35901950760,NA,NA,2625,2.02,0,0
"2121","083470","이엠앤아이",1585,0,0,"KOSDAQ","IT부품",35542856275,968,1.64,219,7.24,0,0
"2122","070300","엑스큐어",4810,0,0,"KOSDAQ","소프트웨어",35430815940,175,27.49,3165,1.52,0,0
"2123","008830","대동기어",3905,-20,-0.51,"KOSDAQ","기계·장비",35096265600,NA,NA,6383,0.61,25,0.64
"2124","136510","쎄미시스코",6170,170,2.83,"KOSDAQ","기계·장비",34784479430,NA,NA,4633,1.33,0,0
"2125","044780","에이치케이",1875,60,3.31,"KOSDAQ","기계·장비",34698350625,45,41.67,2642,0.71,0,0
